Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0532,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$14668,True,2.07%,-24.60%,0.08,10.86,207,46.86%,0.91%,11.93%,8.81%,106.19,49.46,1.14,12.80%,0.32,93.10%,121.28%,93.57%,123.21%,18.15%,5.72%,0.12%,0.00%,0.00%,-24.60%,-18.75%,-17.92%,-8.90%,-9.63%,0.23,0.10,175,225,12,0.025,50,200
0533,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$101028,True,10.01%,-36.28%,0.28,17.73,160,43.75%,5.35%,26.36%,11.00%,144.01,58.14,1.67,20.02%,0.90,96.77%,122.52%,97.03%,126.41%,40.71%,12.06%,7.85%,0.00%,0.00%,-36.28%,-28.82%,-17.79%,-14.75%,-14.11%,0.68,0.36,175,225,12,0.035,50,200
0534,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$101028,True,10.01%,-36.28%,0.28,17.73,160,43.75%,5.35%,26.36%,11.00%,144.01,58.14,1.67,20.02%,0.90,96.77%,122.52%,97.03%,126.41%,40.71%,12.06%,7.85%,0.00%,0.00%,-36.28%,-28.82%,-17.79%,-14.75%,-14.11%,0.68,0.36,175,250,12,0.035,50,200
0535,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$76800,True,8.11%,-37.77%,0.21,22.89,166,41.57%,4.21%,25.48%,10.92%,138.07,59.06,1.54,19.17%,0.78,96.10%,122.98%,96.35%,126.64%,49.90%,14.45%,7.84%,0.00%,0.00%,-37.77%,-22.83%,-17.65%,-20.26%,-21.66%,0.40,0.31,175,175,9,0.035,50,200
0536,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$197160,True,16.38%,-50.16%,0.33,25.1,164,39.63%,8.03%,44.89%,16.17%,149.37,62.35,1.76,33.41%,0.97,106.54%,146.24%,106.68%,154.24%,89.35%,23.72%,24.97%,0.00%,0.00%,-50.16%,-42.38%,-29.67%,-21.39%,-22.62%,0.77,0.40,175,175,9,0.05,50,200
0537,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$51999,True,6.02%,-17.18%,0.35,7.72,204,47.06%,2.32%,10.33%,4.79%,106.85,44.43,1.82,8.39%,1.11,87.32%,115.22%,87.86%,116.83%,34.75%,10.45%,4.01%,0.00%,0.00%,-17.18%,-17.06%,-7.38%,-5.64%,-3.53%,1.07,0.43,200,250,9,0.015,50,200
0538,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$25511,True,3.29%,-21.06%,0.16,9.91,253,41.11%,1.10%,8.84%,4.31%,96.93,33.47,1.34,8.19%,0.62,86.00%,106.50%,86.53%,107.90%,18.23%,5.74%,-0.45%,0.00%,0.00%,-21.06%,-17.76%,-9.20%,-7.61%,-5.47%,0.43,0.21,150,250,9,0.015,50,200
0539,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$47966,True,5.67%,-50.83%,0.11,30.7,123,43.09%,4.84%,36.12%,18.84%,185.70,79.07,1.30,25.29%,0.51,99.68%,132.87%,99.85%,140.94%,73.81%,20.23%,5.57%,0.00%,0.00%,-50.83%,-32.03%,-18.70%,-26.38%,-29.07%,0.21,0.17,250,250,12,0.045,50,200
0540,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$19320,True,2.56%,-55.96%,0.05,33.51,129,40.31%,2.98%,35.21%,18.79%,176.31,80.51,1.13,26.66%,0.34,99.75%,133.14%,99.92%,139.72%,67.53%,18.77%,2.97%,0.00%,0.00%,-55.96%,-35.60%,-17.47%,-29.49%,-32.57%,0.09,0.07,250,250,11,0.045,50,200
0541,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$47966,True,5.67%,-50.83%,0.11,30.7,123,43.09%,4.84%,36.12%,18.84%,185.70,79.07,1.30,25.29%,0.51,99.68%,132.87%,99.85%,140.94%,73.81%,20.23%,5.57%,0.00%,0.00%,-50.83%,-32.03%,-18.70%,-26.38%,-29.07%,0.21,0.17,250,150,12,0.045,50,200
0542,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30204,True,3.80%,-52.67%,0.07,31.14,131,42.75%,3.96%,35.69%,19.73%,170.77,78.85,1.17,27.61%,0.41,101.45%,132.94%,101.66%,136.87%,54.84%,15.69%,6.00%,0.00%,0.00%,-52.67%,-49.47%,-40.15%,-26.96%,-27.62%,0.14,0.08,250,150,9,0.045,50,200
0543,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$145482,True,13.34%,-50.32%,0.27,27.57,119,46.22%,9.19%,40.78%,17.96%,191.36,80.16,1.77,30.60%,0.86,102.93%,134.91%,103.08%,144.08%,78.67%,21.34%,16.44%,0.00%,0.00%,-50.32%,-48.04%,-33.47%,-23.45%,-24.40%,0.57,0.30,250,175,12,0.05,50,200
0544,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$25295,True,3.33%,-28.32%,0.12,13.02,153,48.37%,1.78%,14.36%,10.01%,140.03,65.05,1.29,14.85%,0.42,95.28%,121.29%,95.67%,126.26%,26.63%,8.19%,4.34%,0.00%,0.00%,-28.32%,-24.97%,-20.09%,-11.42%,-12.96%,0.29,0.14,250,250,12,0.025,50,200
0545,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30035,True,3.78%,-36.22%,0.10,15,168,44.64%,2.25%,21.09%,12.93%,134.72,59.32,1.17,20.44%,0.42,96.90%,131.79%,97.15%,134.20%,-9.99%,-3.45%,-1.48%,0.00%,0.00%,-36.22%,-31.11%,-22.26%,-12.64%,-11.35%,0.30,0.13,175,250,10,0.04,50,200
0546,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31193,True,3.98%,-17.34%,0.23,8.23,200,48.00%,1.54%,9.86%,6.14%,101.82,53.62,1.45,10.94%,0.59,91.93%,118.29%,92.43%,121.79%,34.79%,10.46%,4.05%,0.00%,0.00%,-17.34%,-15.25%,-10.96%,-6.88%,-6.95%,0.58,0.27,175,175,11,0.02,50,200
0547,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$135726,True,12.63%,-37.26%,0.34,18.2,140,45.00%,8.12%,36.57%,15.15%,161.33,70.19,1.78,26.23%,0.89,97.44%,140.05%,97.62%,146.39%,91.00%,24.07%,13.75%,0.00%,0.00%,-37.26%,-29.58%,-22.22%,-15.15%,-14.92%,0.83,0.43,200,200,11,0.045,50,200
0548,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$36087,True,4.52%,-24.92%,0.18,10.08,201,45.77%,2.01%,14.55%,8.58%,109.71,51.17,1.33,13.01%,0.59,93.76%,122.43%,94.20%,124.23%,39.58%,11.76%,3.58%,0.00%,0.00%,-24.92%,-18.35%,-17.92%,-8.19%,-8.33%,0.55,0.22,175,200,11,0.025,50,200
0549,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$36087,True,4.52%,-24.92%,0.18,10.08,201,45.77%,2.01%,14.55%,8.58%,109.71,51.17,1.33,13.01%,0.59,93.76%,122.43%,94.20%,124.23%,39.58%,11.76%,3.58%,0.00%,0.00%,-24.92%,-18.35%,-17.92%,-8.19%,-8.33%,0.55,0.22,175,250,11,0.025,50,200
0550,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49382,True,5.81%,-14.20%,0.41,6.73,218,46.33%,2.04%,9.15%,4.09%,104.64,37.41,1.79,8.24%,1.09,86.00%,115.38%,86.51%,118.70%,20.21%,6.33%,2.35%,0.00%,0.00%,-14.20%,-13.93%,-11.21%,-5.09%,-3.51%,1.14,0.44,175,250,11,0.015,50,200
0551,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31193,True,3.98%,-17.34%,0.23,8.23,200,48.00%,1.54%,9.86%,6.14%,101.82,53.62,1.45,10.94%,0.59,91.93%,118.29%,92.43%,121.79%,34.79%,10.46%,4.05%,0.00%,0.00%,-17.34%,-15.25%,-10.96%,-6.88%,-6.95%,0.58,0.27,175,250,11,0.02,50,200
0552,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$62227,True,7.01%,-50.53%,0.14,24.27,175,38.86%,3.99%,34.01%,15.08%,133.97,61.39,1.28,28.09%,0.58,103.17%,140.48%,103.36%,147.65%,27.95%,8.56%,13.93%,0.00%,0.00%,-50.53%,-42.58%,-28.23%,-20.31%,-18.82%,0.35,0.17,175,250,10,0.045,50,200
0553,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$152326,True,13.70%,-37.08%,0.37,16.41,136,45.59%,9.41%,38.61%,15.06%,166.03,71.57,1.81,25.99%,0.96,97.03%,128.99%,97.19%,134.01%,89.59%,23.77%,14.74%,0.00%,0.00%,-37.08%,-31.04%,-22.78%,-13.10%,-11.36%,1.05,0.45,200,250,10,0.045,50,200
0554,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$28850,True,3.66%,-31.10%,0.12,16.78,169,41.42%,2.06%,18.45%,9.53%,121.46,65.40,1.29,15.84%,0.46,91.76%,123.85%,92.12%,125.36%,46.98%,13.70%,3.06%,0.00%,0.00%,-31.10%,-28.54%,-23.34%,-14.05%,-14.11%,0.26,0.13,200,250,10,0.03,50,200
0555,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$23694,True,2.94%,-32.33%,0.09,14.33,158,42.41%,1.92%,17.44%,9.50%,127.61,73.69,1.25,15.20%,0.41,93.38%,121.74%,93.74%,122.65%,31.12%,9.45%,2.80%,0.00%,0.00%,-32.33%,-23.10%,-8.03%,-11.92%,-12.23%,0.25,0.14,225,250,10,0.03,50,200
0556,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$26704,True,3.35%,-25.53%,0.13,13.51,175,45.71%,1.78%,16.17%,10.33%,124.24,58.59,1.25,14.24%,0.45,94.12%,129.27%,94.54%,135.47%,33.90%,10.22%,3.35%,0.00%,0.00%,-25.53%,-22.40%,-10.22%,-11.51%,-13.33%,0.29,0.17,200,200,10,0.025,50,200
0557,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$37110,True,4.58%,-16.98%,0.27,7.48,201,43.78%,1.80%,10.23%,4.77%,113.06,45.32,1.58,8.42%,0.83,87.15%,116.68%,87.70%,117.59%,22.69%,7.05%,2.38%,0.00%,0.00%,-16.98%,-15.33%,-6.94%,-5.64%,-4.14%,0.81,0.35,225,150,8,0.015,50,200
0558,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$115103,True,11.23%,-33.64%,0.33,15.98,144,42.36%,6.57%,32.73%,12.66%,165.79,68.41,1.65,23.20%,0.89,101.35%,138.52%,101.56%,142.54%,16.13%,5.11%,10.82%,0.00%,0.00%,-33.64%,-32.31%,-24.64%,-13.11%,-12.62%,0.86,0.37,200,175,9,0.04,50,200
0559,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$71548,True,7.66%,-40.16%,0.19,20.2,137,46.72%,4.99%,26.37%,13.76%,161.73,72.12,1.54,20.74%,0.72,99.04%,128.69%,99.29%,130.76%,50.10%,14.50%,4.83%,0.00%,0.00%,-40.16%,-35.16%,-25.33%,-16.87%,-16.93%,0.45,0.23,250,225,9,0.035,50,200
0560,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$56804,True,6.51%,-34.02%,0.19,17.16,198,41.41%,2.88%,22.92%,11.28%,119.35,53.14,1.32,21.32%,0.60,98.07%,129.63%,98.32%,132.49%,21.38%,6.67%,5.42%,0.00%,0.00%,-34.02%,-23.28%,-23.07%,-14.80%,-15.31%,0.44,0.24,150,150,10,0.04,50,200
0561,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$68908,True,7.61%,-35.32%,0.22,17.78,197,42.13%,3.36%,24.17%,11.78%,122.47,50.15,1.37,21.17%,0.68,98.26%,129.27%,98.52%,132.14%,31.84%,9.65%,6.71%,0.00%,0.00%,-35.32%,-23.14%,-23.00%,-15.31%,-15.93%,0.50,0.28,150,150,12,0.04,50,200
0562,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$59904,True,6.80%,-34.08%,0.20,16.49,198,41.92%,2.98%,22.82%,11.33%,119.76,52.28,1.33,21.25%,0.62,98.30%,129.27%,98.55%,132.36%,21.39%,6.68%,4.75%,0.00%,0.00%,-34.08%,-23.28%,-23.07%,-14.05%,-14.30%,0.48,0.25,150,175,11,0.04,50,200
0563,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$43612,True,5.05%,-40.16%,0.13,21.07,134,47.01%,3.57%,24.24%,14.77%,156.89,79.79,1.32,20.61%,0.53,98.12%,128.47%,98.37%,130.76%,17.51%,5.52%,1.17%,0.00%,0.00%,-40.16%,-34.97%,-28.89%,-18.25%,-18.44%,0.28,0.15,250,200,8,0.035,50,200
0564,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$28396,True,3.62%,-16.86%,0.21,7.84,253,42.69%,1.14%,8.11%,4.04%,97.19,31.04,1.40,7.93%,0.70,85.70%,107.46%,86.21%,108.68%,14.27%,4.55%,-0.08%,0.00%,0.00%,-16.86%,-14.64%,-9.77%,-6.05%,-4.76%,0.60,0.26,150,200,11,0.015,50,200
0565,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49382,True,5.81%,-14.20%,0.41,6.73,218,46.33%,2.04%,9.15%,4.09%,104.64,37.41,1.79,8.24%,1.09,86.00%,115.38%,86.51%,118.70%,20.21%,6.33%,2.35%,0.00%,0.00%,-14.20%,-13.93%,-11.21%,-5.09%,-3.51%,1.14,0.44,175,200,11,0.015,50,200
0566,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$87369,True,8.95%,-35.67%,0.25,17.24,163,44.17%,4.78%,24.93%,11.16%,139.12,58.09,1.55,19.84%,0.82,96.61%,122.52%,96.87%,126.08%,27.52%,8.44%,6.17%,0.00%,0.00%,-35.67%,-32.28%,-17.42%,-14.17%,-13.59%,0.63,0.31,175,200,11,0.035,50,200
0567,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$29259,True,3.71%,-17.40%,0.21,7.99,252,42.86%,1.19%,8.27%,4.11%,96.94,31.88,1.41,8.05%,0.71,85.92%,107.32%,86.43%,108.09%,15.93%,5.05%,0.36%,0.00%,0.00%,-17.40%,-15.86%,-9.75%,-5.98%,-4.07%,0.62,0.26,150,225,10,0.015,50,200
0568,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31688,True,3.98%,-16.20%,0.25,7.49,252,40.48%,1.27%,8.80%,3.85%,99.74,31.85,1.45,8.00%,0.76,85.38%,108.00%,85.89%,108.82%,16.39%,5.19%,0.45%,0.00%,0.00%,-16.20%,-14.65%,-10.02%,-5.64%,-4.02%,0.71,0.29,150,225,12,0.015,50,200
0569,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$49142,True,5.79%,-19.09%,0.30,7.33,183,44.26%,2.43%,11.65%,4.89%,123.04,50.79,1.83,8.92%,1.01,88.88%,113.85%,89.40%,115.69%,26.57%,8.17%,5.40%,0.00%,0.00%,-19.09%,-9.94%,-8.62%,-5.39%,-4.12%,1.07,0.46,250,225,9,0.015,50,200
0570,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30204,True,3.80%,-52.67%,0.07,31.14,131,42.75%,3.96%,35.69%,19.73%,170.77,78.85,1.17,27.61%,0.41,101.45%,132.94%,101.66%,136.87%,54.84%,15.69%,6.00%,0.00%,0.00%,-52.67%,-49.47%,-40.15%,-26.96%,-27.62%,0.14,0.08,250,225,9,0.045,50,200
0571,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$66219,True,7.38%,-51.73%,0.14,29.92,128,44.53%,5.58%,35.52%,18.46%,181.35,73.61,1.37,27.50%,0.60,101.80%,129.81%,101.99%,135.76%,57.41%,16.33%,8.62%,0.00%,0.00%,-51.73%,-51.06%,-37.56%,-25.45%,-26.26%,0.29,0.16,250,225,8,0.045,50,200
0572,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$40880,True,4.89%,-47.33%,0.10,28.89,133,42.86%,3.83%,30.60%,16.25%,172.46,75.50,1.29,22.44%,0.49,100.45%,130.16%,100.66%,140.24%,62.99%,17.68%,4.38%,0.00%,0.00%,-47.33%,-28.81%,-27.65%,-25.22%,-25.36%,0.19,0.14,250,225,8,0.04,50,200
0573,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55842,True,6.45%,-19.09%,0.34,6.97,185,43.78%,2.65%,11.61%,4.33%,123.04,50.23,2.01,8.91%,1.11,88.90%,113.35%,89.43%,115.04%,26.52%,8.16%,6.31%,0.00%,0.00%,-19.09%,-9.77%,-8.30%,-4.87%,-3.25%,1.33,0.52,250,225,8,0.015,50,200
0574,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$49688,True,5.80%,-17.08%,0.34,7.56,202,44.06%,2.25%,10.86%,4.53%,110.58,45.63,1.83,8.23%,1.09,87.10%,115.44%,87.64%,117.13%,38.36%,11.43%,4.30%,0.00%,0.00%,-17.08%,-15.55%,-7.26%,-5.48%,-3.23%,1.06,0.44,200,225,8,0.015,50,200
0575,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$115103,True,11.23%,-33.64%,0.33,15.98,144,42.36%,6.57%,32.73%,12.66%,165.79,68.41,1.65,23.20%,0.89,101.35%,138.52%,101.56%,142.54%,16.13%,5.11%,10.82%,0.00%,0.00%,-33.64%,-32.31%,-24.64%,-13.11%,-12.62%,0.86,0.37,200,250,9,0.04,50,200
0576,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$38702,True,4.66%,-24.49%,0.19,12.21,173,47.98%,2.33%,15.78%,10.07%,121.53,60.93,1.38,14.29%,0.58,94.19%,125.08%,94.61%,128.69%,42.91%,12.64%,5.04%,0.00%,0.00%,-24.49%,-21.64%,-6.29%,-10.24%,-11.35%,0.45,0.27,200,250,9,0.025,50,200
0577,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$38702,True,4.66%,-24.49%,0.19,12.21,173,47.98%,2.33%,15.78%,10.07%,121.53,60.93,1.38,14.29%,0.58,94.19%,125.08%,94.61%,128.69%,42.91%,12.64%,5.04%,0.00%,0.00%,-24.49%,-21.64%,-6.29%,-10.24%,-11.35%,0.45,0.27,200,175,9,0.025,50,200
0578,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$146911,True,13.36%,-40.91%,0.33,24.23,138,44.93%,9.65%,40.66%,15.65%,165.73,69.97,1.67,27.96%,0.90,97.72%,129.04%,97.89%,135.75%,75.48%,20.62%,17.30%,0.00%,0.00%,-40.91%,-38.48%,-35.90%,-20.27%,-20.01%,0.66,0.35,200,175,9,0.045,50,200
0579,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$21520,True,2.89%,-22.13%,0.13,11.6,225,44.89%,1.09%,10.39%,6.49%,96.47,46.06,1.25,10.79%,0.46,92.17%,115.99%,92.67%,118.11%,30.94%,9.40%,1.37%,0.00%,0.00%,-22.13%,-17.51%,-5.74%,-9.76%,-9.83%,0.30,0.19,150,175,9,0.02,50,200
0580,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$122725,True,11.63%,-26.95%,0.43,13.11,198,44.44%,4.66%,22.21%,9.39%,115.34,48.50,1.72,18.45%,1.07,96.81%,126.72%,97.11%,129.81%,35.31%,10.60%,7.13%,0.00%,0.00%,-26.95%,-24.45%,-24.17%,-10.61%,-9.70%,1.10,0.46,150,175,9,0.035,50,200
0581,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$61749,True,6.98%,-47.18%,0.15,27.75,199,42.71%,3.62%,29.22%,15.47%,120.42,49.86,1.25,29.78%,0.58,101.96%,133.20%,102.12%,142.39%,43.69%,12.84%,8.89%,0.00%,0.00%,-47.18%,-44.07%,-27.43%,-23.90%,-26.70%,0.29,0.18,150,225,9,0.05,50,200
0582,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$122725,True,11.63%,-26.95%,0.43,13.11,198,44.44%,4.66%,22.21%,9.39%,115.34,48.50,1.72,18.45%,1.07,96.81%,126.72%,97.11%,129.81%,35.31%,10.60%,7.13%,0.00%,0.00%,-26.95%,-24.45%,-24.17%,-10.61%,-9.70%,1.10,0.46,150,225,9,0.035,50,200
0583,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55779,True,6.41%,-41.97%,0.15,25.21,204,42.65%,3.09%,26.72%,14.49%,115.09,50.18,1.25,26.82%,0.55,101.01%,141.12%,101.23%,146.22%,39.74%,11.80%,7.45%,0.00%,0.00%,-41.97%,-39.49%,-24.52%,-22.09%,-23.74%,0.29,0.18,150,150,9,0.045,50,200
0584,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$75809,True,8.21%,-49.44%,0.17,24.45,173,38.15%,4.45%,35.87%,14.93%,138.44,61.09,1.33,28.01%,0.65,103.10%,139.20%,103.29%,146.25%,37.32%,11.15%,15.56%,0.00%,0.00%,-49.44%,-42.06%,-31.21%,-20.51%,-19.69%,0.40,0.20,175,150,9,0.045,50,200
0585,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$57904,True,6.39%,-42.13%,0.15,20.42,138,44.93%,4.19%,26.83%,14.28%,162.16,75.26,1.40,20.68%,0.63,100.72%,127.57%,100.98%,135.39%,27.67%,8.48%,1.96%,0.00%,0.00%,-42.13%,-35.89%,-25.25%,-17.61%,-17.86%,0.36,0.19,250,150,11,0.035,50,200
0586,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$31688,True,3.98%,-16.20%,0.25,7.49,252,40.48%,1.27%,8.80%,3.85%,99.74,31.85,1.45,8.00%,0.76,85.38%,108.00%,85.89%,108.82%,16.39%,5.19%,0.45%,0.00%,0.00%,-16.20%,-14.65%,-10.02%,-5.64%,-4.02%,0.71,0.29,150,175,12,0.015,50,200
0587,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,($5294),True,-0.60%,-30.74%,-0.02,17.16,173,44.51%,-0.16%,12.86%,10.60%,120.45,59.65,0.95,14.41%,0.03,93.18%,127.47%,93.59%,129.53%,5.32%,1.74%,-1.88%,0.00%,0.00%,-30.74%,-27.72%,-5.74%,-15.10%,-16.53%,-0.04,-0.03,225,200,11,0.025,50,200
0588,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$91436,True,9.44%,-38.20%,0.25,18.6,200,42.00%,3.90%,24.09%,10.72%,118.50,51.70,1.51,22.80%,0.76,98.93%,130.73%,99.19%,134.06%,42.18%,12.45%,9.76%,0.00%,0.00%,-38.20%,-27.50%,-22.82%,-15.83%,-16.14%,0.60,0.32,150,200,8,0.04,50,200
0589,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$40880,True,4.89%,-47.33%,0.10,28.89,133,42.86%,3.83%,30.60%,16.25%,172.46,75.50,1.29,22.44%,0.49,100.45%,130.16%,100.66%,140.24%,62.99%,17.68%,4.38%,0.00%,0.00%,-47.33%,-28.81%,-27.65%,-25.22%,-25.36%,0.19,0.14,250,175,8,0.04,50,200
0590,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$74927,True,8.08%,-32.28%,0.25,14.15,148,39.86%,4.43%,30.59%,12.91%,158.15,71.87,1.40,22.98%,0.68,99.33%,130.96%,99.56%,136.04%,3.02%,1.00%,4.33%,0.00%,0.00%,-32.28%,-29.42%,-23.37%,-11.25%,-9.38%,0.72,0.29,200,200,12,0.04,50,200
0591,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1883,$140082,True,12.92%,-37.26%,0.35,16.79,138,41.30%,8.44%,41.69%,14.95%,169.84,73.17,1.72,26.71%,0.89,98.64%,140.17%,98.82%,148.05%,76.93%,20.95%,13.40%,0.00%,0.00%,-37.26%,-31.97%,-22.77%,-13.34%,-11.46%,0.97,0.42,200,200,12,0.045,50,200
0592,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$120557,True,11.43%,-27.06%,0.42,13.42,192,46.35%,4.80%,21.59%,9.72%,116.24,50.36,1.75,19.15%,1.03,96.90%,122.57%,97.20%,125.31%,37.27%,11.14%,8.30%,0.00%,0.00%,-27.06%,-25.10%,-24.45%,-10.89%,-9.86%,1.05,0.45,150,225,11,0.035,50,200
0593,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$16132,True,2.24%,-23.40%,0.10,12.4,179,46.93%,0.96%,10.11%,7.13%,117.63,57.05,1.22,11.80%,0.34,91.86%,115.48%,92.31%,120.77%,19.41%,6.09%,2.37%,0.00%,0.00%,-23.40%,-21.64%,-6.57%,-10.75%,-12.14%,0.21,0.13,225,250,9,0.02,50,200
0594,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$16132,True,2.24%,-23.40%,0.10,12.4,179,46.93%,0.96%,10.11%,7.13%,117.63,57.05,1.22,11.80%,0.34,91.86%,115.48%,92.31%,120.77%,19.41%,6.09%,2.37%,0.00%,0.00%,-23.40%,-21.64%,-6.57%,-10.75%,-12.14%,0.21,0.13,225,150,9,0.02,50,200
0595,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$43911,True,5.12%,-24.43%,0.21,12.83,212,42.45%,2.11%,15.75%,7.94%,108.71,47.32,1.38,15.04%,0.63,95.47%,114.10%,95.86%,119.48%,36.02%,10.80%,4.32%,0.00%,0.00%,-24.43%,-23.17%,-22.06%,-10.70%,-10.24%,0.48,0.22,150,150,10,0.03,50,200
0596,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$120360,True,11.42%,-25.19%,0.45,11.98,195,46.67%,4.61%,20.49%,9.28%,112.35,50.10,1.78,18.54%,1.05,96.05%,122.57%,96.36%,125.31%,37.07%,11.08%,7.97%,0.00%,0.00%,-25.19%,-24.45%,-22.52%,-9.46%,-7.83%,1.21,0.47,150,150,10,0.035,50,200
0597,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$144313,True,13.02%,-29.89%,0.44,14.48,189,46.56%,5.45%,22.53%,9.44%,120.51,53.05,1.89,19.64%,1.13,97.17%,122.49%,97.46%,125.15%,41.99%,12.40%,9.94%,0.00%,0.00%,-29.89%,-26.87%,-23.49%,-11.57%,-10.29%,1.13,0.49,150,150,12,0.035,50,200
0598,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$55779,True,6.41%,-41.97%,0.15,25.21,204,42.65%,3.09%,26.72%,14.49%,115.09,50.18,1.25,26.82%,0.55,101.01%,141.12%,101.23%,146.22%,39.74%,11.80%,7.45%,0.00%,0.00%,-41.97%,-39.49%,-24.52%,-22.09%,-23.74%,0.29,0.18,150,200,9,0.045,50,200
0599,newStrat Backtest Stats,2019/01/01 - 2026/04/28,1884,$30204,True,3.80%,-52.67%,0.07,31.14,131,42.75%,3.96%,35.69%,19.73%,170.77,78.85,1.17,27.61%,0.41,101.45%,132.94%,101.66%,136.87%,54.84%,15.69%,6.00%,0.00%,0.00%,-52.67%,-49.47%,-40.15%,-26.96%,-27.62%,0.14,0.08,250,200,9,0.045,50,200
