Test,Name,Dates,Periods,NetProfit,Comp,ROR,MaxDD,MAR,UI,Trades,PctWins,Expectancy,AvgWin,AvgLoss,WinLen,LossLen,ProfitFactor,Volatility,Sortino,AvgExp,MaxExp,AvgUse,MaxUse,ROR1y,ROR3y,ROR5y,ROR10y,ROR15y,MaxDD1,MaxDD2,MaxDD3,AvgDD,MedDD,AvgMAR,ClusterMAR,newStrat_LongTermLookback,newStrat_OneYearLookback,newStrat_atrLength,newStrat_atrTresh,newStrat_rankMA50,newStrat_rankMA200
0932,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$30964878,True,24.85%,-43.45%,0.57,13.82,297,57.58%,28.50%,60.16%,14.46%,252.19,85.27,3.38,16.51%,2.26,95.21%,124.07%,95.28%,132.50%,85.10%,22.78%,16.27%,16.15%,10.50%,-43.45%,-32.78%,-30.22%,-9.55%,-6.08%,2.60,0.70,250,200,11,0.03,42,235
0931,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$30964878,True,24.85%,-43.45%,0.57,13.82,297,57.58%,28.50%,60.16%,14.46%,252.19,85.27,3.38,16.51%,2.26,95.21%,124.07%,95.28%,132.50%,85.10%,22.78%,16.27%,16.15%,10.50%,-43.45%,-32.78%,-30.22%,-9.55%,-6.08%,2.60,0.70,250,200,11,0.03,52,235
0930,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$96158895,True,30.26%,-26.70%,1.13,8.54,404,53.71%,23.16%,52.81%,11.25%,197.63,55.38,2.47,17.24%,2.60,97.05%,127.25%,97.15%,133.51%,23.17%,7.19%,11.08%,18.26%,11.83%,-26.70%,-25.62%,-23.69%,-5.97%,-3.71%,5.07,1.19,175,200,11,0.03,52,235
0929,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$96158895,True,30.26%,-26.70%,1.13,8.54,404,53.71%,23.16%,52.81%,11.25%,197.63,55.38,2.47,17.24%,2.60,97.05%,127.25%,97.15%,133.51%,23.17%,7.19%,11.08%,18.26%,11.83%,-26.70%,-25.62%,-23.69%,-5.97%,-3.71%,5.07,1.19,175,250,11,0.03,52,235
0928,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$62120603,True,28.09%,-29.42%,0.95,9.61,413,53.51%,20.92%,49.56%,12.05%,190.54,57.40,2.33,17.60%,2.37,97.31%,130.44%,97.41%,137.92%,26.11%,8.04%,10.71%,17.34%,11.25%,-29.42%,-28.91%,-24.59%,-6.68%,-4.26%,4.20,1.02,175,250,8,0.03,52,235
0927,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$61371123,True,28.03%,-27.12%,1.03,9.59,416,53.37%,21.07%,49.83%,11.85%,190.51,55.58,2.32,17.42%,2.39,96.94%,126.24%,97.05%,133.74%,14.27%,4.55%,8.41%,16.32%,10.61%,-27.12%,-26.37%,-24.43%,-6.77%,-4.34%,4.14,1.08,175,250,9,0.03,52,235
0926,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$85984488,True,29.71%,-41.50%,0.72,15.27,417,49.64%,20.69%,57.29%,15.39%,191.25,68.27,2.96,24.18%,1.86,100.75%,138.85%,100.79%,159.31%,92.90%,24.48%,24.35%,27.94%,17.85%,-41.50%,-38.25%,-36.12%,-11.79%,-10.36%,2.52,0.77,175,175,9,0.05,52,235
0925,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$85984488,True,29.71%,-41.50%,0.72,15.27,417,49.64%,20.69%,57.29%,15.39%,191.25,68.27,2.96,24.18%,1.86,100.75%,138.85%,100.79%,159.31%,92.90%,24.48%,24.35%,27.94%,17.85%,-41.50%,-38.25%,-36.12%,-11.79%,-10.36%,2.52,0.77,175,250,9,0.05,52,235
0924,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$85984488,True,29.71%,-41.50%,0.72,15.27,417,49.64%,20.69%,57.29%,15.39%,191.25,68.27,2.96,24.18%,1.86,100.75%,138.85%,100.79%,159.31%,92.90%,24.48%,24.35%,27.94%,17.85%,-41.50%,-38.25%,-36.12%,-11.79%,-10.36%,2.52,0.77,175,175,9,0.05,57,245
0923,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$71763623,True,28.81%,-43.67%,0.66,14.16,412,50.00%,20.25%,53.94%,13.45%,192.81,64.19,2.27,22.31%,1.91,99.29%,129.61%,99.34%,141.11%,42.11%,12.43%,12.33%,18.92%,12.25%,-43.67%,-32.71%,-31.52%,-10.61%,-8.60%,2.72,0.80,175,175,9,0.045,57,245
0922,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$125529373,True,31.61%,-32.22%,0.98,10.76,383,54.83%,23.89%,53.58%,12.14%,200.81,62.50,2.95,18.70%,2.49,98.43%,129.68%,98.49%,135.45%,56.84%,16.18%,15.77%,21.71%,13.99%,-32.22%,-28.44%,-26.99%,-7.53%,-5.35%,4.20,1.08,175,175,9,0.035,57,245
0921,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$125529373,True,31.61%,-32.22%,0.98,10.76,383,54.83%,23.89%,53.58%,12.14%,200.81,62.50,2.95,18.70%,2.49,98.43%,129.68%,98.49%,135.45%,56.84%,16.18%,15.77%,21.71%,13.99%,-32.22%,-28.44%,-26.99%,-7.53%,-5.35%,4.20,1.08,175,175,9,0.035,57,155
0920,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$165045797,True,33.00%,-28.08%,1.18,9.67,384,54.69%,24.91%,55.45%,11.95%,201.22,62.21,3.11,18.70%,2.60,98.25%,129.68%,98.31%,135.81%,56.89%,16.20%,16.52%,23.00%,14.80%,-28.08%,-28.05%,-25.02%,-6.82%,-4.51%,4.84,1.22,175,175,12,0.035,57,155
0919,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62009960,True,28.08%,-41.10%,0.68,13.81,471,48.62%,18.08%,48.50%,10.71%,172.70,52.90,2.20,17.89%,2.32,96.27%,125.17%,96.35%,130.62%,28.89%,8.83%,7.25%,17.87%,11.58%,-41.10%,-26.73%,-26.17%,-9.40%,-5.66%,2.99,0.90,150,250,12,0.035,57,165
0918,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$125529373,True,31.61%,-32.22%,0.98,10.76,383,54.83%,23.89%,53.58%,12.14%,200.81,62.50,2.95,18.70%,2.49,98.43%,129.68%,98.49%,135.45%,56.84%,16.18%,15.77%,21.71%,13.99%,-32.22%,-28.44%,-26.99%,-7.53%,-5.35%,4.20,1.08,175,250,9,0.035,57,205
0917,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$125529373,True,31.61%,-32.22%,0.98,10.76,383,54.83%,23.89%,53.58%,12.14%,200.81,62.50,2.95,18.70%,2.49,98.43%,129.68%,98.49%,135.45%,56.84%,16.18%,15.77%,21.71%,13.99%,-32.22%,-28.44%,-26.99%,-7.53%,-5.35%,4.20,1.08,175,250,9,0.035,57,220
0916,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4872212,True,16.24%,-31.68%,0.51,9.87,537,46.18%,9.49%,27.38%,5.86%,156.94,41.09,2.25,11.25%,2.22,90.27%,124.82%,90.51%,130.00%,19.93%,6.24%,3.90%,4.46%,2.95%,-31.68%,-22.34%,-16.62%,-6.56%,-4.22%,2.48,0.69,175,250,9,0.015,50,220
0915,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4872212,True,16.24%,-31.68%,0.51,9.87,537,46.18%,9.49%,27.38%,5.86%,156.94,41.09,2.25,11.25%,2.22,90.27%,124.82%,90.51%,130.00%,19.93%,6.24%,3.90%,4.46%,2.95%,-31.68%,-22.34%,-16.62%,-6.56%,-4.22%,2.48,0.69,175,175,9,0.015,62,220
0914,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$4872212,True,16.24%,-31.68%,0.51,9.87,537,46.18%,9.49%,27.38%,5.86%,156.94,41.09,2.25,11.25%,2.22,90.27%,124.82%,90.51%,130.00%,19.93%,6.24%,3.90%,4.46%,2.95%,-31.68%,-22.34%,-16.62%,-6.56%,-4.22%,2.48,0.69,175,175,9,0.015,62,230
0913,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$5391496,True,16.69%,-31.89%,0.52,9.11,532,47.18%,9.65%,27.23%,6.06%,157.62,40.79,2.27,11.46%,2.26,91.17%,127.88%,91.41%,131.26%,21.43%,6.69%,5.02%,5.23%,3.46%,-31.89%,-17.21%,-17.14%,-5.94%,-3.83%,2.81,0.76,175,175,8,0.015,62,230
0912,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2724991,True,13.74%,-32.88%,0.42,13.46,561,43.67%,7.31%,24.08%,5.69%,154.13,41.53,1.99,10.66%,2.05,89.56%,133.93%,89.81%,136.44%,13.55%,4.33%,3.03%,2.93%,1.94%,-32.88%,-29.65%,-15.60%,-9.32%,-5.23%,1.47,0.53,175,175,11,0.015,62,230
0911,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$31344651,True,24.91%,-47.75%,0.52,14.55,302,52.65%,28.37%,68.29%,16.02%,257.42,90.45,2.85,19.44%,1.96,98.14%,133.07%,98.20%,140.61%,63.51%,17.81%,17.05%,17.02%,11.05%,-47.75%,-28.66%,-28.48%,-10.58%,-8.16%,2.35,0.71,250,250,12,0.035,62,230
0910,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$107635785,True,30.99%,-45.53%,0.68,15.61,289,55.36%,38.58%,82.30%,15.65%,263.64,97.36,3.37,22.56%,2.04,99.86%,137.23%,99.90%,154.56%,69.25%,19.17%,14.32%,20.63%,13.32%,-45.53%,-40.28%,-37.28%,-11.15%,-8.08%,2.78,0.76,250,200,12,0.04,62,230
0909,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$76699008,True,29.29%,-45.58%,0.64,16.34,304,52.30%,34.17%,79.36%,15.38%,254.92,99.09,3.02,23.56%,1.87,100.44%,144.99%,100.49%,161.24%,58.38%,16.57%,13.35%,18.93%,12.25%,-45.58%,-41.92%,-38.95%,-11.83%,-8.63%,2.48,0.69,250,175,10,0.04,62,230
0908,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$76699008,True,29.29%,-45.58%,0.64,16.34,304,52.30%,34.17%,79.36%,15.38%,254.92,99.09,3.02,23.56%,1.87,100.44%,144.99%,100.49%,161.24%,58.38%,16.57%,13.35%,18.93%,12.25%,-45.58%,-41.92%,-38.95%,-11.83%,-8.63%,2.48,0.69,250,175,10,0.04,62,245
0907,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22896554,True,23.29%,-52.46%,0.44,15.65,334,47.31%,22.50%,64.39%,15.10%,248.85,85.21,2.03,20.78%,1.74,100.04%,136.25%,100.09%,148.25%,22.47%,6.99%,5.22%,14.53%,9.47%,-52.46%,-39.54%,-31.46%,-11.11%,-7.73%,2.10,0.57,225,250,10,0.04,62,235
0906,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$26944824,True,24.06%,-44.79%,0.54,15.66,328,48.78%,23.05%,62.88%,14.88%,250.71,84.42,2.30,20.89%,1.78,98.80%,134.51%,98.85%,148.21%,34.24%,10.31%,9.38%,18.39%,11.91%,-44.79%,-44.65%,-32.35%,-11.29%,-8.25%,2.13,0.59,225,250,12,0.04,62,235
0905,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$38482636,True,25.77%,-53.34%,0.48,18.77,339,48.38%,23.40%,65.97%,16.49%,244.94,85.06,2.07,23.88%,1.66,101.16%,138.83%,101.20%,155.45%,27.50%,8.44%,5.57%,14.38%,9.37%,-53.34%,-45.48%,-35.89%,-14.18%,-11.90%,1.82,0.57,225,250,12,0.05,62,170
0904,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$72564588,True,28.87%,-42.93%,0.67,14.97,410,49.02%,20.38%,57.65%,15.47%,195.41,68.22,2.58,23.12%,1.86,100.02%,136.60%,100.06%,141.06%,76.57%,20.87%,21.04%,25.96%,16.63%,-42.93%,-40.55%,-32.89%,-11.48%,-10.39%,2.52,0.74,175,250,12,0.05,47,170
0903,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$165045797,True,33.00%,-28.08%,1.18,9.67,384,54.69%,24.91%,55.45%,11.95%,201.22,62.21,3.11,18.70%,2.60,98.25%,129.68%,98.31%,135.81%,56.89%,16.20%,16.52%,23.00%,14.80%,-28.08%,-28.05%,-25.02%,-6.82%,-4.51%,4.84,1.22,175,250,12,0.035,47,170
0902,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$116660123,True,31.24%,-28.75%,1.09,9.99,391,53.45%,23.04%,54.11%,12.65%,199.50,61.98,2.84,18.85%,2.45,98.89%,129.68%,98.95%,135.81%,60.03%,16.97%,14.53%,21.90%,14.11%,-28.75%,-26.78%,-25.02%,-7.10%,-4.80%,4.40,1.16,175,250,11,0.035,47,170
0901,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$116660123,True,31.24%,-28.75%,1.09,9.99,391,53.45%,23.04%,54.11%,12.65%,199.50,61.98,2.84,18.85%,2.45,98.89%,129.68%,98.95%,135.81%,60.03%,16.97%,14.53%,21.90%,14.11%,-28.75%,-26.78%,-25.02%,-7.10%,-4.80%,4.40,1.16,175,250,11,0.035,42,170
0900,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$12529708,True,20.47%,-30.30%,0.68,9.8,441,52.38%,14.68%,35.16%,7.85%,178.71,50.35,2.51,12.33%,2.58,92.16%,128.60%,92.33%,134.87%,26.25%,8.08%,5.97%,9.30%,6.11%,-30.30%,-21.13%,-18.13%,-6.58%,-3.73%,3.11,0.88,175,225,11,0.02,50,160
0899,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32852008,True,25.01%,-39.34%,0.64,12.99,422,48.34%,17.23%,50.02%,13.45%,190.22,65.24,2.09,21.00%,1.79,98.85%,130.50%,98.91%,136.23%,51.55%,14.86%,9.37%,16.33%,10.61%,-39.34%,-34.93%,-29.48%,-9.88%,-9.09%,2.53,0.72,175,225,11,0.045,57,160
0898,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2724991,True,13.74%,-32.88%,0.42,13.46,561,43.67%,7.31%,24.08%,5.69%,154.13,41.53,1.99,10.66%,2.05,89.56%,133.93%,89.81%,136.44%,13.55%,4.33%,3.03%,2.93%,1.94%,-32.88%,-29.65%,-15.60%,-9.32%,-5.23%,1.47,0.53,175,175,11,0.015,57,160
0897,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$2724991,True,13.74%,-32.88%,0.42,13.46,561,43.67%,7.31%,24.08%,5.69%,154.13,41.53,1.99,10.66%,2.05,89.56%,133.93%,89.81%,136.44%,13.55%,4.33%,3.03%,2.93%,1.94%,-32.88%,-29.65%,-15.60%,-9.32%,-5.23%,1.47,0.53,175,175,11,0.015,57,195
0896,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$30660432,True,24.67%,-38.07%,0.65,11.7,376,49.73%,20.70%,53.99%,12.24%,211.38,67.81,2.36,17.23%,2.14,97.12%,127.36%,97.22%,137.00%,38.89%,11.57%,10.51%,13.06%,8.53%,-38.07%,-28.48%,-25.95%,-8.13%,-5.36%,3.04,0.80,200,175,11,0.03,57,195
0895,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29537173,True,24.49%,-46.13%,0.53,13.73,368,52.72%,21.27%,52.25%,13.27%,209.67,65.65,2.49,17.17%,2.13,96.38%,125.99%,96.47%,134.81%,55.07%,15.75%,12.73%,12.91%,8.43%,-46.13%,-26.19%,-25.03%,-9.07%,-5.38%,2.70,0.75,200,175,8,0.03,57,195
0894,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$29537173,True,24.49%,-46.13%,0.53,13.73,368,52.72%,21.27%,52.25%,13.27%,209.67,65.65,2.49,17.17%,2.13,96.38%,125.99%,96.47%,134.81%,55.07%,15.75%,12.73%,12.91%,8.43%,-46.13%,-26.19%,-25.03%,-9.07%,-5.38%,2.70,0.75,200,175,8,0.03,57,160
0893,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,150,8,0.03,52,160
0892,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,175,8,0.03,52,160
0891,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,175,8,0.03,47,160
0890,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84275437,True,29.60%,-35.46%,0.83,12.14,478,51.88%,18.39%,44.26%,9.51%,166.78,52.46,2.90,16.82%,2.60,95.96%,125.10%,96.07%,129.66%,42.11%,12.43%,13.80%,20.44%,13.20%,-35.46%,-26.65%,-25.25%,-8.32%,-5.22%,3.56,1.02,150,175,9,0.03,47,190
0889,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84275437,True,29.60%,-35.46%,0.83,12.14,478,51.88%,18.39%,44.26%,9.51%,166.78,52.46,2.90,16.82%,2.60,95.96%,125.10%,96.07%,129.66%,42.11%,12.43%,13.80%,20.44%,13.20%,-35.46%,-26.65%,-25.25%,-8.32%,-5.22%,3.56,1.02,150,175,9,0.03,62,185
0888,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$84275437,True,29.60%,-35.46%,0.83,12.14,478,51.88%,18.39%,44.26%,9.51%,166.78,52.46,2.90,16.82%,2.60,95.96%,125.10%,96.07%,129.66%,42.11%,12.43%,13.80%,20.44%,13.20%,-35.46%,-26.65%,-25.25%,-8.32%,-5.22%,3.56,1.02,150,225,9,0.03,62,185
0887,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$34958763,True,25.29%,-35.44%,0.71,12.27,331,51.96%,24.30%,59.96%,14.27%,246.27,71.52,2.85,17.64%,2.20,98.01%,134.25%,98.09%,145.14%,59.77%,16.90%,15.76%,19.58%,12.66%,-35.44%,-31.97%,-30.48%,-8.63%,-5.46%,2.93,0.78,225,225,9,0.03,62,185
0886,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32025770,True,24.87%,-37.57%,0.66,12.16,334,50.00%,23.63%,61.26%,14.01%,251.50,70.50,2.58,18.08%,2.11,98.31%,135.27%,98.39%,146.14%,42.69%,12.58%,10.53%,17.68%,11.47%,-37.57%,-29.60%,-29.05%,-8.75%,-6.43%,2.84,0.78,225,200,8,0.03,62,245
0885,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$32025770,True,24.87%,-37.57%,0.66,12.16,334,50.00%,23.63%,61.26%,14.01%,251.50,70.50,2.58,18.08%,2.11,98.31%,135.27%,98.39%,146.14%,42.69%,12.58%,10.53%,17.68%,11.47%,-37.57%,-29.60%,-29.05%,-8.75%,-6.43%,2.84,0.78,225,175,8,0.03,42,185
0884,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,175,8,0.025,42,185
0883,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,175,8,0.025,42,200
0882,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$21099792,True,23.01%,-34.40%,0.67,10.67,311,53.38%,24.10%,54.84%,11.09%,252.11,78.34,3.41,15.86%,2.19,94.38%,127.86%,94.49%,133.55%,63.54%,17.82%,17.00%,15.90%,10.33%,-34.40%,-24.79%,-24.72%,-7.40%,-4.68%,3.11,0.82,250,250,8,0.025,42,200
0881,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$58815671,True,27.97%,-47.41%,0.59,18.13,304,52.63%,34.73%,82.20%,18.01%,261.13,93.23,2.61,24.37%,1.77,101.45%,135.43%,101.49%,158.40%,84.29%,22.60%,9.59%,18.22%,11.80%,-47.41%,-42.34%,-41.51%,-13.50%,-10.87%,2.07,0.64,250,225,8,0.045,42,200
0880,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$58815671,True,27.97%,-47.41%,0.59,18.13,304,52.63%,34.73%,82.20%,18.01%,261.13,93.23,2.61,24.37%,1.77,101.45%,135.43%,101.49%,158.40%,84.29%,22.60%,9.59%,18.22%,11.80%,-47.41%,-42.34%,-41.51%,-13.50%,-10.87%,2.07,0.64,250,225,8,0.045,52,200
0879,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$83600496,True,29.57%,-37.49%,0.79,14.7,374,50.27%,24.22%,62.95%,14.93%,213.01,74.26,2.74,22.93%,1.92,101.38%,141.44%,101.43%,149.05%,78.38%,21.28%,25.67%,26.85%,17.18%,-37.49%,-33.51%,-32.91%,-11.17%,-9.35%,2.65,0.85,200,225,8,0.045,52,160
0878,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$58815671,True,27.97%,-47.41%,0.59,18.13,304,52.63%,34.73%,82.20%,18.01%,261.13,93.23,2.61,24.37%,1.77,101.45%,135.43%,101.49%,158.40%,84.29%,22.60%,9.59%,18.22%,11.80%,-47.41%,-42.34%,-41.51%,-13.50%,-10.87%,2.07,0.64,250,225,8,0.045,52,160
0877,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$83600496,True,29.57%,-37.49%,0.79,14.7,374,50.27%,24.22%,62.95%,14.93%,213.01,74.26,2.74,22.93%,1.92,101.38%,141.44%,101.43%,149.05%,78.38%,21.28%,25.67%,26.85%,17.18%,-37.49%,-33.51%,-32.91%,-11.17%,-9.35%,2.65,0.85,200,225,8,0.045,52,150
0876,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$83600496,True,29.57%,-37.49%,0.79,14.7,374,50.27%,24.22%,62.95%,14.93%,213.01,74.26,2.74,22.93%,1.92,101.38%,141.44%,101.43%,149.05%,78.38%,21.28%,25.67%,26.85%,17.18%,-37.49%,-33.51%,-32.91%,-11.17%,-9.35%,2.65,0.85,200,225,8,0.045,47,150
0875,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$199604120,True,33.95%,-42.86%,0.79,14.7,478,47.28%,21.37%,59.25%,12.61%,176.22,53.56,2.60,23.52%,2.10,99.57%,143.31%,99.61%,151.54%,76.70%,20.90%,26.00%,31.33%,19.93%,-42.86%,-36.16%,-31.95%,-11.02%,-9.40%,3.08,0.92,150,200,8,0.045,47,150
0874,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,200,8,0.03,47,150
0873,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$62983184,True,28.16%,-32.01%,0.88,11,472,50.42%,17.59%,44.23%,9.50%,170.05,53.39,2.77,16.95%,2.46,96.09%,125.25%,96.19%,130.18%,46.66%,13.61%,13.57%,18.86%,12.21%,-32.01%,-28.64%,-27.68%,-7.74%,-5.20%,3.64,0.96,150,200,8,0.03,47,235
0872,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$2518107,True,13.39%,-31.48%,0.43,12.02,637,43.49%,6.51%,22.92%,6.11%,132.95,36.56,1.89,10.73%,1.94,90.45%,122.83%,90.70%,126.69%,7.49%,2.44%,3.29%,3.84%,2.54%,-31.48%,-27.31%,-16.81%,-8.41%,-5.59%,1.59,0.53,150,175,10,0.015,37,235
0871,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6724,$2518107,True,13.39%,-31.48%,0.43,12.02,637,43.49%,6.51%,22.92%,6.11%,132.95,36.56,1.89,10.73%,1.94,90.45%,122.83%,90.70%,126.69%,7.49%,2.44%,3.29%,3.84%,2.54%,-31.48%,-27.31%,-16.81%,-8.41%,-5.59%,1.59,0.53,150,150,10,0.015,37,250
0870,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$1639165,True,11.65%,-44.29%,0.26,19.12,417,45.56%,8.67%,27.39%,6.99%,205.46,59.41,1.91,10.68%,1.69,90.73%,127.12%,90.95%,131.34%,11.45%,3.68%,0.17%,-0.00%,-0.00%,-44.29%,-28.38%,-16.37%,-14.29%,-10.98%,0.82,0.39,250,150,10,0.015,42,250
0869,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$1639165,True,11.65%,-44.29%,0.26,19.12,417,45.56%,8.67%,27.39%,6.99%,205.46,59.41,1.91,10.68%,1.69,90.73%,127.12%,90.95%,131.34%,11.45%,3.68%,0.17%,-0.00%,-0.00%,-44.29%,-28.38%,-16.37%,-14.29%,-10.98%,0.82,0.39,250,175,10,0.015,57,250
0868,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$34897395,True,25.42%,-52.63%,0.48,20.6,305,50.82%,32.45%,82.25%,19.01%,256.92,97.98,1.94,24.72%,1.60,101.00%,146.15%,101.04%,169.46%,37.47%,11.19%,3.65%,13.33%,8.70%,-52.63%,-46.16%,-44.70%,-15.74%,-13.40%,1.62,0.53,250,175,10,0.05,57,250
0867,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6692,$76699008,True,29.29%,-45.58%,0.64,16.34,304,52.30%,34.17%,79.36%,15.38%,254.92,99.09,3.02,23.56%,1.87,100.44%,144.99%,100.49%,161.24%,58.38%,16.57%,13.35%,18.93%,12.25%,-45.58%,-41.92%,-38.95%,-11.83%,-8.63%,2.48,0.69,250,175,10,0.04,57,175
0866,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$22896554,True,23.29%,-52.46%,0.44,15.65,334,47.31%,22.50%,64.39%,15.10%,248.85,85.21,2.03,20.78%,1.74,100.04%,136.25%,100.09%,148.25%,22.47%,6.99%,5.22%,14.53%,9.47%,-52.46%,-39.54%,-31.46%,-11.11%,-7.73%,2.10,0.57,225,175,10,0.04,57,175
0865,newStrat Backtest Stats,1991/01/02 - 2018/12/31,6717,$37339792,True,25.62%,-46.13%,0.56,14.31,325,48.31%,24.99%,67.89%,15.10%,254.59,83.90,2.23,20.68%,1.90,100.06%,136.32%,100.11%,148.25%,28.07%,8.60%,8.35%,17.55%,11.38%,-46.13%,-41.50%,-32.36%,-10.28%,-7.64%,2.49,0.64,225,175,11,0.04,57,245
